date,ticker,content,time_delta,pct_change
"April 30, 2019",BYND,"                Vegan burger maker Beyond Meat raises price range in upsized IPO - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Business NewsApril 30, 2019 /  11:01 AM / a year agoVegan burger maker Beyond Meat raises price range in upsized IPO2 Min Read (This April 30 story corrects first paragraph to say company will debut on Thursday, not Wednesday.) FILE PHOTO: Ethan Brown, founder and CEO, Beyond Meat, speaks at the Milken Institute 21st Global Conference in Beverly Hills, California, U.S., May 1, 2018.    REUTERS/Mike Blake(Reuters) - Plant-based meat maker Beyond Meat Inc on Tuesday increased the expected price range and size of its initial public offering, ahead of an expected market debut on Thursday, indicating strong investor demand. The company said it expects to offer 9.63 million shares, up from 8.75 million shares and the IPO to be priced between $23 and $25 per share, up from $19 and $21 per share, its latest filing with the U.S. Securities and Exchange Commission showed.  The higher end of the indicative price range gives the company a market value of $1.49 billion, up from $1.21 billion earlier. Plant-based meat substitutes have been gaining popularity as more attention is focused on the environmental hazards of industrial ranching. The Los Angeles-based company in early January announced it was rolling out its plant-based burger at fast-food chain Carl’s Jr. Investors in Beyond Meat include actor Leonardo DiCaprio and Microsoft Corp founder Bill Gates. Tyson Foods Inc, the no. 1 U.S. meat processor, owned a 6.5 percent stake in Beyond Meat, but last week said it sold its investment in the vegan burger maker, as it looks to develop its own line of alternative protein products. Beyond Meat’s net loss narrowed marginally to $29.89 million in the year ended Dec. 31, from $30.38 million a year earlier. Net revenue more than doubled to $87.93 million in the same period. The company expects to start trading on the Nasdaq under the symbol “BYND”. Goldman Sachs, J.P.Morgan, Credit Suisse are the lead underwriters to the IPO. Reporting by Bharath Manjesh in Bengaluru; Editing by James Emmanuel and Shounak DasguptaOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",29,48.28897338403042
"July 17, 2019",BYND,"                Andrew Left's Citron Capital posted net return of 24.7% in 1st half of 2019 - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States WealthJuly 17, 2019 /  6:10 PM / a year agoAndrew Left's Citron Capital posted net return of 24.7% in 1st half of 2019Jennifer Ablan2 Min Read(Reuters) - Andrew Left’s Citron Capital posted a net return of 24.7% after fees and expenses in the first half of 2019, according to an investment letter posted on the fund’s website Wednesday, but said “it has been an extraordinarily challenging environment to be a short seller.” Citron said in the letter that the firm was able to find opportunities in the initial public offering market betting against shares of Jumia Technologies AG and betting on disruptive business models such as Revolve Group.  Citron also made remarks on its stance in shares of Beyond Meat Inc, which Left in May said on Twitter he was shorting because valuations had become “Beyond Stupid.” In Citron’s investment letter, the firm said: “While Citron can’t justify Beyond Meat’s (BYND) absurd valuation, we cannot ignore unfavorable technical dynamics (e.g., tight float and high borrow cost). We were able to capitalize on trading around our position in Beyond Meat, which was another top contributor to fund performance during 1H 2019.” In May, Left said Citron believed Beyond Meat shares would go back to $65 a share. Beyond Meat shares are currently  trading around $170 a share. Reporting By Jennifer Ablan; Editing by Steve Orlofsky and Susan ThomasOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",9,38.469697442605714
"February 27, 2020",BYND,"                Beyond Meat posts profit miss, dragged by investment, marketing costs; shares fall - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Business NewsFebruary 27, 2020 /  9:09 PM / 5 months agoBeyond Meat posts profit miss, dragged by investment, marketing costs; shares fallRicha Naidu, Praveen Paramasivam5 Min Read(Reuters) - Beyond Meat Inc (BYND.O) on Thursday missed quarterly earnings expectations due to higher costs, and said Executive Chairman Seth Goldman would give up his executive status, while remaining chair of the board, sending shares down 10% in after-hours trade. The plant-based meat company said deals with retailers and restaurants substantially narrowed its loss and boosted sales. But Beyond Meat reported a 1 cent per share loss during the period, versus analyst expectations of a 1 cent profit, according to according to Refinitiv IBES data. Beyond Meat has never recorded a yearly profit due to spending on R&D, marketing and its fast-paced international expansion. In the most recent quarter, the company’s restructuring and some administrative costs were higher. The El Segundo, California-based company - whose Beyond Burgers and Sausages are driving a global craze for plant-based meat products - struck several high-profile deals last year with fast-food chains including McDonald’s Corp (MCD.N) and Dunkin’ Brands Group Inc (DNKN.O). As consumers grow increasingly health-conscious and concerned about the environmental impact of industrial animal farming, the plant-based meat market is expected to expand to $140 billion. The company’s share price has risen four-fold since its IPO in May, but short sellers and many investors view the stock as overvalued following its massive surge, now trading at 232.8 times expected earnings.  “There were very high expectations for BYND going into this earnings release,” CFRA Research analyst Arun Sundaram said. “However, we wouldn’t be surprised if the stock bounced back a bit tomorrow once the market opens.” “Seth Goldman’s step down as executive chair is a bit shocking to us. You don’t typically see one of the early pioneers of the company shedding responsibilities during the very critical growth stage of company,” Sundaram said. Goldman joined Beyond Meat as executive chair and as a member of the company’s board in February 2013. Beyond Meat’s products are sold by grocers including Walmart Inc (WMT.N) and Amazon.com Inc’s (AMZN.O) Whole Foods. Its deals with restaurants include Starbucks Corp’s SBUX.N recent announcement that it will soon sell a Beyond Meat breakfast sandwich across Canada. But while Beyond Meat and its main rival Impossible Foods race to sign on major global restaurant chains, there have been some signs of issues including Canadian restaurant chain Tim Hortons dropping Beyond Meat’s products from its menu, saying they were not “embraced” by customers during a trial. Last month, Burger King began cutting the price of its Impossible Burgers, adding them to its value menu. Initial feedback on the Beyond Burger has been largely positive, based on checks with some Ontario-based McDonald’s currently testing the plant-based burgers in Canada, Bernstein analyst Alexia Howard wrote last month in a note. Howard said, however, that it seemed the McDonald’s trial had not yet been a blowout success that justified an immediate nationwide rollout across both Canada and the United States. Net revenue grew to $98.5 million from $31.5 million a year ago, beating estimates of about $80 million, in the period ended Dec. 31. Beyond Meat said it expects net revenue of $490 million to $510 million this year, an increase of 64%-71% from 2019, about in line with expectations. Beyond Meat’s net loss narrowed substantially to $0.5 million, or a loss of 1 cent per common share. FILE PHOTO: Vegetarian sausages from Beyond Meat Inc, the vegan burger maker, are shown for sale at a market in Encinitas, California, U.S., June 5, 2019.  REUTERS/File Photo“We have a kind of cannibalistic approach to innovation where we’re trying to take out our existing products and there’s a lot of pride in doing that,” Chief Executive Ethan Brown said in an interview on Thursday. Boosted by rising sales the company’s full-year loss has narrowed since 2017, even as it spends on a new facility in the Netherlands and is working to start production in Asia by the end of this year. In recent months, the coronavirus outbreak has slowed manufacturing in China. Beyond Meat said its goal remains to produce in the region by end of year, pending abatement of the coronavirus. “We’re looking, like everyone else, at when things are going to clear ... but it’s not something we’re wringing our hands about it here,” Brown said. Reporting by Richa Naidu in Chicago; Additional reporting by Praveen Paramasivam in Bengaluru and Noel Randewich in San Francisco; Editing by Peter Henderson and Matthew LewisOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",6,-4.004145491275075
"June 11, 2019",BYND,"                BUZZ-Beyond Meat: JP Morgan downgrades to 'neutral' as shares overcook - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Hot StocksJune 11, 2019 /  8:40 AM / a year agoBUZZ-Beyond Meat: JP Morgan downgrades to 'neutral' as shares overcook2 Min Read** Shares of vegan burger maker Beyond Meat inch up 3.5% to $174 in early premarket trade even as JP Morgan downgrades to ‘neutral’ from ‘overweight’ ** Brokerage says BYND’s risk and reward now balanced; stock price beyond JP Morgan’s PT ** Up to Monday’s close, stock had rallied >6.7x of IPO price of $25 with market cap now at ~$10.1 bln ** Brokerage raises PT again to $121 after last Friday’s PT hike to $120 saying BYND’s “extraordinary revenue and profit potential” has now been priced in ** JP Morgan positive on co remaining highly favorable to the total addressable market for alternative meat ** But says less positive on competitors getting more aggressive ** Brokerage also less positive as elevated valuation could lead to meaningful correction in stock if any real or perceived hiccup in performance ** Stock floated in early May, more than doubled on IPO day ** All but one out of 7 brokers have a ‘hold’ rating on stock, one has strong buy; stock trading at ~69% upside to median PT of $103 - Refinitiv Eikon data (Reporting by Yadarisa Shabong in Bengaluru)Our Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",6,34.84608495661251
"June 11, 2019",BYND,"                BUZZ-Beyond Meat: Overcooked and priced in, J.P.Morgan cuts rating - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Hot StocksJune 11, 2019 /  11:26 AM / a year agoBUZZ-Beyond Meat: Overcooked and priced in, J.P.Morgan cuts rating2 Min Read(Updates) ** Beyond Meat’s shares fall ~6% to $158.80 after J.P.Morgan analysts downgrade stock to ‘neutral’ from ‘overweight’ ** Analyst Ken Goldman says BYND’s risk and reward now balanced; says downgrade is “purely a valuation call” ** Up to Monday’s close, stock had rallied >6.7x of IPO price of $25 with market cap now at ~$10.1 bln ** Stock up ~69% since co reported quarterly results, on Thursday, for the first time since going public ** Analyst Goldman last week wrote at some point, the revenue and profit potential embedded in BYND will be priced in ** “We think this day has arrived”- Goldman ** Broker raises PT by $1 to $121; analyst had raised PT to $120 from $97 on Thursday ** Analyst says it is risky to short BYND, given that 2019 financials are likely to exceed Street expectations ** Brokerage less positive as elevated valuation could lead to meaningful correction in stock if any real or perceived hiccup in performance ** All, except one, out of 7 brokers have a ‘hold’ rating on stock, one has strong buy; at current level stock trading at ~54% upside to median PT of $103 - Refinitiv Eikon data (Reporting by Yadarisa Shabong and Nivedita Balu in Bengaluru)Our Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",6,34.84608495661251
"June 11, 2019",BYND,"                BUZZ-Beyond Meat: Overcooked and priced in, J.P.Morgan cuts rating - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Hot StocksJune 11, 2019 /  3:11 PM / a year agoBUZZ-Beyond Meat: Overcooked and priced in, J.P.Morgan cuts rating2 Min Read(Updates) ** Beyond Meat’s shares fall as much as ~22% to $131.66 after J.P.Morgan analysts downgrade stock to ‘neutral’ from ‘overweight’ ** Analyst Ken Goldman says BYND’s risk and reward now balanced; says downgrade is “purely a valuation call” ** BYND now down 20.4% at $133.90 with market cap at $8.05 billion ** Up to Monday’s close, stock had rallied >6.7x of IPO price of $25 ** Stock up ~69% since co reported quarterly results, on Thursday, for the first time since going public ** Analyst Goldman last week wrote at some point, the revenue and profit potential embedded in BYND will be priced in ** “We think this day has arrived”- Goldman ** Broker raises PT by $1 to $121; analyst had raised PT to $120 from $97 on Thursday ** Analyst says it is risky to short BYND, given that 2019 financials are likely to exceed Street expectations ** Brokerage less positive as elevated valuation could lead to meaningful correction in stock if any real or perceived hiccup in performance ** All, except one, out of 7 brokers have a ‘hold’ rating on stock, one has strong buy; at current level stock trading at ~54% upside to median PT of $103 - Refinitiv Eikon data ** Separately, BYND said on Tuesday it would start selling a new version of its flagship vegan burgers, which look and cook more like traditional beef (Reporting by Yadarisa Shabong and Nivedita Balu in Bengaluru)Our Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",6,34.84608495661251
"July 16, 2018",NFLX,"                FANG surge leads stock market recovery, putting Netflix in spotlight - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Business NewsJuly 16, 2018 /  11:09 AM / 2 years agoFANG surge leads stock market recovery, putting Netflix in spotlightCaroline Valetkevitch, Noel Randewich5 Min ReadNEW YORK/SAN FRANCISCO (Reuters) - The FANGs have gotten their bite back, and they are helping Wall Street erase the wrenching correction that beset it in February. FILE PHOTO: A trader points to a screen that displays FANG+, group of highly-traded technology and tech-enabled companies, on the floor of the New York Stock Exchange (NYSE) in New York, NY, U.S., July 11, 2018. REUTERS/Brendan McDermid/File PhotoFacebook, Amazon.com, Netflix and Google’s parent Alphabet have led the technology and consumer discretionary sectors back to record high levels in recent days. Whether they can haul the wider market over that threshold likely hinges on the rush of quarterly scorecards due soon from the four of them, starting with Netflix late on Monday. A star performer in the quartet of the so-called FANG stocks that have fueled the market’s gains in recent years, Netflix has surged 106.2 percent year-to-date, leading the S&P 500 and making it one of Wall Street’s most closely-watched stocks. Outsized gains this month from a range of tech stocks, the FANGs included, have brought the S&P 500 to within striking distance of its Jan. 26 record high close. To view a graphic on FANG stocks since Jan 26, click: reut.rs/2LfuF8V Also fueling gains, Microsoft’s stock market value on Thursday exceeded $800 billion for the first time, below only Apple, Amazon and Alphabet on the U.S. stock market. On a conference call Thursday, Credit Suisse Chief U.S. Equity Strategist Jonathan Golub said he sees technology and FANG companies becoming even more central to Wall Street’s rally as they outcompete traditional consumer corporations. “Tech is going to inherit the earth,” Golub said. “They’re actually delivering much more than everyone else.” Netflix has posted an average gain of about 7 percent the day after each of its previous four quarterly reports.  Wall Street’s recovery has been uneven. Six of the S&P’s 11 sectors remain in negative territory for the year, while the S&P 500 is up 4.8 percent, just 2.5 percent short of its January high.  The S&P 500 tech index, which led last year with a 37-percent rise, is up more than 15 percent so far this year. The consumer discretionary index, which includes Amazon and Netflix, is up about 14 percent, and sits at No. 2.  To view a graphic on Sector Performance, click: reut.rs/2NN7AMB Even as U.S. President Donald Trump escalates a trade war with China that could hurt U.S. consumers and companies, investors have remained largely optimistic about stocks, pointing to corporate tax cuts that are boosting profits and share buybacks.  S&P 500 companies are expected to post 20.9 percent earnings per share growth for the second quarter, according to Thomson Reuters data. Technology earnings are seen rising 25.5 percent, while consumer discretionary profits are seen up 16.1 percent, helped by Amazon.com and Netflix.  Stock valuations are more reasonable now than back in January, with the S&P 500 price-to-earnings multiple at 16, roughly its five-year average. It was above 18 in January when stocks began tumbling.      The FANGs are far pricier than the wider market, however, with Netflix at 111 times expected earnings, Amazon at 106, Alphabet at 25 and Facebook at 24, which places even greater focus on their earnings and forecasts in the weeks ahead. “These companies would be revalued if, for whatever reason, their earnings or revenue growth really began to wane. But right now, it’s not the case,” said Rick Meckler, a partner at Cherry Lane Investments, a family investment office in New Vernon, New Jersey. “They have the kind of top-line growth that is the envy of the rest of the companies in the S&P 500.”  Fueled by massive spending on shows like “Altered Carbon” and “O Mecanismo”, Netflix has said it expects to have added 6.2 million new subscribers in the June quarter. Los Gatos, California-based Netflix is expected, on average, to report a 41 percent jump in revenue to $3.94 billion and earnings of 79 cents per share, up from 15 cents per share a year before, according to Thomson Reuters data. “NFLX may well be the best global, secular growth story in tech, and we believe investors would likely take advantage of any earnings-related weakness,” JPMorgan analyst Doug Anmuth wrote in a recent client note. Reporting by Noel Randewich and Caroline Valetkevitch; Editing by Dan Burns and Nick ZieminskiOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,-5.243707407088768
"July 25, 2018",NFLX,"                Facebook's disappointing report hits rest of FANG - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Technology NewsJuly 25, 2018 /  8:50 PM / 2 years agoFacebook's disappointing report hits rest of FANG1 Min ReadFILE PHOTO: Facebook logo is seen  at a start-up companies gathering at Paris' Station F in Paris, France on January 17, 2017. REUTERS/Philippe Wojazer/File Photo FANG stocks taking a hit in after hours trade on Wednesday after Facebook’s Q2 report badly disappointed investors - FB slumped 7 pct after the social network reported lower- than-expected quarterly revenue and monthly active users, months after the social network became embroiled in a data scandal affecting millions of people - Amazon, Netflix and Google-parent Alphabet - the “ANG” in “FANG” - each lost almost 1 pct, reversing gains from Wednesday’s official trading session - FB rivals Twitter and Snapchat-owner Snap lost 1.7 pct and 0.8 pct, respectively - With GOOGL and NFLX having already reported, all eyes will now be on AMZN, set to report its results late on Thursday - FB said monthly active users rose to 2.23 bln, falling short of a consensus estimate of 2.25 bln from Thomson Reuters I/B/E/SOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,0.060628110249809006
"October 17, 2018",NFLX,"                Netflix: Top analyst downgrades citing limited margin expansion - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Business NewsOctober 17, 2018 /  12:34 PM / 2 years agoNetflix: Top analyst downgrades citing limited margin expansion2 Min ReadFILE PHOTO: The Netflix logo is seen on their office in Hollywood, Los Angeles, California, U.S. July 16, 2018. REUTERS/Lucy Nicholson/File Photo   ** Keybanc Capital markets downgrades its rating on Netflix (NFLX.O) to “sector weight” from “overweight” citing limited investment efficiency, margin expansion and ancillary opportunities for co over the next year ** Keybanc analyst Andy Hargreaves says the streaming giant’s margin expansion has not developed at a pace that exceeds its expectations, which suggests upside is more limited ** On Tuesday, Netflix said hooked 7 mln new streaming subscribers from July to September, a third more than Wall Street had expected ** However, it also said it expects operating margins at the lower end of the 10 pct to 11 pct range for FY 2018 ** Ancillary opportunities to build revenue in consumer products, advertising, broad theatrical releases and mobile-only subscriptions will take several years to develop and are offset by medium-term risks associated with rising interest rates and competition - Hargreaves ** Netflix faces competition from deep-pocketed cos such as Amazon (AMZN.O) and new streaming services from Walt Disney Co (DIS.N) and AT&T Inc (T.N) that are expected late next year ** Hargreaves is rated 5/5 stars for his recommendation on stock, he estimates NFLX’s fair value at $377 ** Stock was up 11.1 pct at $385 premarket Reporting by Derek Francis in BengaluruOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,-4.932827022155577
"January 17, 2019",NFLX,"                Netflix: Down after co misses fourth-quarter revenue estimates - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Technology NewsJanuary 17, 2019 /  10:35 PM / 2 years agoNetflix: Down after co misses fourth-quarter revenue estimates1 Min ReadThe Netflix logo is pictured on a television in this illustration photograph taken in Encinitas, California, U.S., January 18, 2017.  REUTERS/Mike Blake** Netflix’s shares (NFLX.O) down 4.5 pct at $337.46 in extended trading - if losses hold on Friday, stock set for its biggest 1-day fall so far this year  ** Co misses Q4 revenue estimates despite a slate of new original content ** NFLX was up marginally in afternoon trading ** Co added 8.84 mln paid global streaming subscribers in the Q4 and expects global paid streaming net subscriber additions of 8.90 mln in the current quarter ** Analysts had expected 9.18 mln net global streaming additions in Q4 and 7.64 mln additions for the current quarter, according to IBES data from Refinitiv. It was not immediately clear if analysts were excluding unpaid additions ** Up to Thursday’s close, NFLX was the best performing FAANG stock so far in 2019, with YTD gains of ~31 pct Reporting by Uday Sampath in BengaluruOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",26,1.9196462902207057
"January 17, 2019",NFLX,"                Strap yourself in: Netflix is about to report - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Technology NewsJanuary 17, 2019 /  10:47 PM / 2 years agoStrap yourself in: Netflix is about to report2 Min ReadShares of Netflix (NFLX.O) up 0.2 pct on Thursday in likely calm before the storm as the streaming video company co prepares to report Q4 results after the bell FILE PHOTO - The Netflix logo is seen on their office in Hollywood, Los Angeles, California, U.S. July 16, 2018. REUTERS/Lucy Nicholson/File Photo** Of S&P 500 .SPX stocks, NFLX in the past has been the second most volatile in reaction to its quarterly reports, second only to Infinera (INFN.O), according to an analysis by Bespoke Investment Group ** NFLX on avg has jumped 12 pct in the session following its Q4 reports, while declining on avg in the session after its Q1, Q2 and Q3 reports, Bespoke wrote in a recent client note ** The graphic below is provided by Bespoke:  (Netflix stock reactions: tmsnrt.rs/2Hisc02) ** NFLX has surged in recent weeks, up 31 pct YTD and in third place for gains on the S&P 500 in 2019, behind Nektar Therapeutics (NKTR.O) and Celgene CELG.O, both up 36 pct ** Still, NFLX remains down about 17 pct from June record high, with lingering concerns about whether it can maintain fast subscriber growth while not overspending on content ** NFLX’s previous quarterly subscriber growth announced on Oct 16 crushed estimates and reassured investors worried the co was facing a growth slowdown ** Analysts on avg expect NFLX to add 9.18 mln global streaming subscribers in Q4 and 7.64 mln in Q1, according to IBES data from Refinitiv ** On Tuesday, NFLX said it was raising its monthly fee for U.S. customers, its first increase since 2017  ** A strong stock reaction to NFLX’s report after the bell could also impact fellow FANG components Facebook (FB.O), Alphabet (GOOGL.O) and Amazon (AMZN.O)Our Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",26,1.9196462902207057
